Query	Reference	Core	Accessory
UCI58	URMC111	0.0348564527621793	0.2314764068941474
UCI58	URMC112	0.035442400290281006	0.23208656412063677
UCI58	URMC12	0.035324202831626406	0.2196910900907324
UCI58	URMC14	0.03470941942850869	0.23428306389308184
UCI58	URMC16	0.034621263313605044	0.21082208022034787
UCI58	URMC17	0.03610999089499545	0.21120065885186645
UCI58	URMC18	0.034821122796953596	0.21677604390905914
UCI58	URMC19	0.03460616075771217	0.23378967527984962
UCI58	URMC20	0.035407559803181776	0.22864287740425548
UCI58	URMC21	0.03516105464270647	0.21472944848945075
UCI58	URMC22	0.0350292095120639	0.20530775670474688
UCI58	URMC23	0.03463274538592975	0.22652050362407283
UCI58	URMC24	0.035055954233978226	0.23387250184422448
UCI58	URMC25	0.03471044207870699	0.22664815594048793
UCI58	URMC26	0.03214361564489754	0.1758925150906958
UCI58	URMC28	0.03392511190616321	0.21845370218500149
UCI58	URMC30	0.03526629248803648	0.22810331938651052
UCI58	URMC32	0.0352530035212677	0.22402170337864902
UCI58	URMC33	0.034774101995768136	0.22240928784042724
UCI58	URMC35	0.030638755106735194	0.17278227011147895
UCI58	URMC36	0.03454561769943465	0.21955445742462298
UCI58	URMC37	0.034901185139052604	0.22857203676979831
UCI58	URMC39	0.03286001600565791	0.14696508423124832
UCI58	URMC40	0.03472682476232669	0.22477913967628516
UCI58	URMC41	0.035024767439532645	0.20776376603912605
UCI58	URMC42	0.032250969780535876	0.16542115505621846
UCI58	URMC43	0.032964913723587896	0.15138331353565382
UCI58	URMC46	0.033742047824900645	0.22691031111014703
UCI58	URMC48	0.035648626124272886	0.23630363660984022
UCI58	URMC49	0.03218503794198235	0.1768009683438977
UCI58	URMC50	0.03236820782429617	0.14350626750183249
UCI58	URMC55	0.03210158639528071	0.16728768558631923
UCI58	URMC56	0.03563837965510486	0.23274367612265645
UCI58	URMC57	0.03504443238026256	0.2141332955189843
UCI58	URMC58	0.03502830546678115	0.22478899777186545
UCI58	URMC59	0.03484593589813545	0.23228055888359123
UCI58	URMC60	0.03176967607470649	0.17451022254458093
UCI58	URMC61	0.034456298415720954	0.2259235304824514
UCI58	URMC62	0.03502007624392511	0.19411289702831258
UCI58	URMC63	0.03471680760188178	0.2446574073502753
UCI58	URMC64	0.03510686190854351	0.229950237406648
UCI58	URMC65	0.033686104070960954	0.21895872669023564
UCI58	URMC66	0.03432938922848239	0.2202916499094152
UCI58	URMC67	0.03475254210719736	0.2267122159111159
UCI58	URMC69	0.03470261305657851	0.22682888912524568
UCI58	URMC70	0.03238669074095879	0.16487707212823
UCI58	URMC71	0.030895812756624008	0.1650166420145378
UCI58	URMC72	0.03541021469884964	0.18312655938678535
UCI58	URMC73	0.033226792928292115	0.2402635071383209
UCI58	URMC74	0.035772903782661625	0.23612156929427752
UCI58	URMC76	0.034533102992122755	0.22301231546635136
UCI58	URMC77	0.03492824922367821	0.23290391488148188
UCI58	URMC78	0.03486714351002762	0.2328608626215466
UCI58	URMC79	0.035657644387261156	0.18858384062405542
UCI58	URMC80	0.03493239309053364	0.23280903910414963
UCI58	URMC81	0.03553893481388981	0.22607265877047678
UCI58	URMC82	0.03494341497618314	0.2324357982366252
UCI58	URMC84	0.033610281521269436	0.14069743285542347
UCI58	URMC86	0.03555383052560679	0.23058810612809322
UCI58	URMC87	0.034588987816775774	0.22674428486931386
UCI58	URMC88	0.03350582260683155	0.23351095364795638
UCI58	URMC89	0.03424338444453345	0.22719758394502498
UCI58	URMC90	0.03520301444734042	0.23126479437245206
UCI58	URMC93	0.03411235572399518	0.21578274597965574
UCI58	URMC96	0.03265474521779588	0.1587961033071108
UCI58	BWH199	0.03449508679241109	0.22956920380272738
UCI58	BWH237	0.033860447687120376	0.20420988594752765
UCI58	BWH259	0.03469082305627913	0.21491314405026873
UCI58	BWH403	0.03536930294077145	0.22365298214506968
UCI58	BWH407	0.036154208744689664	0.21660436995023824
UCI58	BWH475	0.03550157366153073	0.20457497188895568
UCI58	BWH103	0.032497829350200846	0.18275476412021563
UCI58	BWH190	0.03515385897001355	0.21830393243244173
UCI58	BWH222	0.03250016184397497	0.18529207534842085
UCI58	BWH134	0.03612220461705362	0.19783151517083952
UCI58	BWH136	0.03487111520506392	0.22018505562576218
UCI58	BWH137	0.03476062390075396	0.22733932631422527
UCI58	BWH138	0.03520230454337925	0.2132266351979325
UCI58	BWH139	0.03441355328665596	0.22741471144346437
UCI58	BWH148	0.03492970788811234	0.219218282483838
UCI58	BWH149	0.03615437351091977	0.20759970372167258
UCI58	BWH153	0.03435149950876415	0.2216491354756982
UCI58	BWH159	0.03315206362836076	0.22971433027450716
UCI58	BWH162	0.03443610439060729	0.19011481944284025
UCI58	BWH169	0.035036435632837204	0.23095349659268194
UCI58	BWH194	0.033740512157308	0.22282431693031302
UCI58	BWH195	0.03538159735086788	0.24075258634653007
UCI58	BWH196	0.032883289057315745	0.24421487643084694
UCI58	BWH197	0.03156969666340792	0.16897298613835665
UCI58	BWH198	0.03555698273088659	0.23628159848909513
UCI58	BWH202	0.03316479808448236	0.2032567926206179
UCI58	BWH204	0.034150397883107364	0.19325277044823963
UCI58	BWH205	0.035497855902279274	0.23628711422021653
UCI58	BWH221	0.03232066204307116	0.18435491940590376
UCI58	BWH232	0.034903754367691	0.21571564234001206
UCI58	BWH233	0.03472971516361478	0.21929971034567963
UCI58	BWH253	0.035824502598322816	0.22973761450928254
UCI58	BWH257	0.03547040798948675	0.21817081647680636
UCI58	BWH258	0.03545692311441073	0.22645917550832784
UCI58	BWH262	0.035642555247638374	0.22481693494227672
UCI58	BWH263	0.03328341956516201	0.14348715902297648
UCI58	BWH265	0.03216237504688779	0.17596174542571918
UCI58	BWH280	0.03172018615491856	0.14512722911912912
UCI58	BWH281	0.03458796764866545	0.21360655705063314
UCI58	BWH283	0.0354967199093662	0.2307145224757301
UCI58	BWH284	0.03497253738717099	0.19493644678929334
UCI58	BWH309	0.03579637003056391	0.1992382145647792
UCI58	BWH316	0.03438085344586439	0.22980711825747213
UCI58	BWH317	0.021399704680616582	0.19277446391201114
UCI58	BWH319	0.03350923174131948	0.2238081722111661
UCI58	BWH325	0.03425529693381335	0.2195094747286077
UCI58	BWH326	0.03306481466169264	0.22855713698758395
UCI58	BWH327	0.035823806826416615	0.22659012834393366
UCI58	BWH338	0.035682645979383976	0.2269774339384002
UCI58	BWH344	0.03212700101474564	0.167059127085035
UCI58	BWH347	0.0355045938519184	0.23460294577681562
UCI58	BWH364	0.03422828714393	0.23052815354617173
UCI58	BWH367	0.034934154417235685	0.22151966054026762
UCI58	BWH368	0.034423759712891466	0.23027780192380387
UCI58	BWH369	0.03512121100400023	0.18511430936058149
UCI58	BWH370	0.034177700291531665	0.21534695310348217
UCI58	BWH394	0.03492802288513952	0.21452946542067708
UCI58	BWH399	0.03625922326381381	0.16557970638970976
UCI58	BWH404	0.034085046531133756	0.22666559041382084
UCI58	BWH405	0.03607485996791748	0.20205241458529333
UCI58	BWH409	0.03565322381340674	0.2280529906912656
UCI58	BWH410	0.022132222980459137	0.1535620198463039
UCI58	BWH453	0.0321319864517704	0.16448389373526784
UCI58	BWH467	0.029842128050236782	0.16488968648938107
UCI58	BWH477	0.035064901093496026	0.21730685835174457
UCI58	BWH478	0.03579628558079262	0.2351414004680933
UCI58	BWH479	0.030523045799862758	0.15706045139236324
UCI58	BWH483	0.03538611197943975	0.2304523763369597
UCI58	BWH60	0.03519087005294852	0.22769313258101187
UCI58	BWH76	0.03470540267823963	0.21878044051133205
UCI58	HPRU0243	0.03229225812430936	0.17393162544443608
UCI58	HPRU0308	0.03435602744340438	0.14263421916114982
UCI58	HPRU0122	0.033957303719904575	0.13133445415473277
UCI58	HPRU0218	0.032736021118993874	0.14495001365154292
UCI58	HPRU0167	0.03480131260079733	0.21633358091705024
UCI58	HPRU0304	0.035121755683828915	0.2187412583030629
UCI58	HPRU0398	0.034469192635631196	0.22785292482282982
UCI58	HPRU0416	0.03514201048896548	0.23243202605787405
UCI58	HPRU0422	0.033983046950201934	0.23100749205389803
UCI58	HPRU0487	0.033891823049040926	0.23229676332383709
UCI58	HPRU0889	0.03495550444247464	0.22584818302126475
UCI58	MG1655	0.03362807985226468	0.20380143956432728
UCI58	CFT073	0.03460801183414797	0.23112426022957866
UCI58	ATCC25922	0.034907985324202584	0.22264221299174636
UCI58	EC958	0.03506038152847557	0.22378681299703707
UCI58	UTI89	0.03388567122088093	0.2267677645879005
UCI58	UMN026	0.03382247076949085	0.13113026896146118
UCI65	UCI51	0.035305050665750626	0.25168918880868074
UCI65	UCI53	0.032107655484488795	0.224181658910664
UCI65	UCI66	0.03216071567629475	0.21774808305673288
UCI65	MGH58	0.023637158850973394	0.15412128791148128
UCI65	MRSN17749	0.03409528454808053	0.24282337372277585
UCI65	MRSN22624	0.033592658135730535	0.2463524997852694
UCI65	URMC09	0.0047133890952585356	0.1268461202903366
UCI65	URMC13	0.005677413861979841	0.1224871877776339
UCI65	URMC31	0.034243849407660565	0.26428371405972384
UCI65	URMC34	0.027743589812777802	0.2277532641978448
UCI65	URMC51	0.005833358698218105	0.12832221886209827
UCI65	URMC52	0.005381451722979214	0.1355136881126442
UCI65	URMC53	0.005735921240391351	0.1328010539255109
UCI65	URMC68	0.03490574209628372	0.2542522896279096
UCI65	URMC83	0.004972238601781642	0.12100528962283363
UCI65	URMC85	0.004986536798615493	0.1225474353059347
UCI65	URMC91	0.034834066493585336	0.24978711463590997
UCI65	URMC92	0.005640548876450269	0.141026673769877
UCI65	URMC94	0.005565583932041096	0.14678163368489983
UCI65	URMC95	0.006083300067062036	0.13725623921436347
UCI65	URMC97	0.006640371446050897	0.16062772191228003
UCI65	URMC01	0.03251469311346111	0.22264774676207533
UCI65	URMC02	0.032868172263607276	0.205691478203613
UCI65	URMC03	0.03478992262937597	0.26651055808534696
UCI65	URMC04	0.0036528669775920397	0.11563482699724814
UCI65	URMC06	0.03466062484819199	0.24144983891810023
UCI65	URMC07	0.0341272763005962	0.26524694731349086
UCI65	URMC08	0.03254093668519653	0.2221341062254244
UCI65	URMC105	0.03422216274987311	0.2577799798467474
UCI65	URMC106	0.030008174610412386	0.2486220196266571
UCI65	URMC107	0.022199349210156427	0.1794882015667324
UCI65	URMC108	0.03502758057473654	0.24993535552136747
UCI65	URMC109	0.034865548404627966	0.27635300878542945
UCI65	URMC10	0.03530928657082533	0.2567703948325839
UCI65	URMC110	0.02913734418874958	0.19126948602681837
UCI65	URMC111	0.034016799218392846	0.27747098490357514
UCI65	URMC112	0.032706349604460616	0.2637770530023482
UCI65	URMC12	0.03106538171823614	0.2690001083335475
UCI65	URMC14	0.03419535873592383	0.2918554172186959
UCI65	URMC16	0.03298450372272432	0.25746815080928054
UCI65	URMC17	0.0342976604239803	0.2599079484068826
UCI65	URMC18	0.03086081193020973	0.25671105222645063
UCI65	URMC19	0.0349569821815886	0.2623495343011708
UCI65	URMC20	0.034736109752091404	0.25732234759427286
UCI65	URMC21	0.03516951727940354	0.24527736165930947
UCI65	URMC22	0.03306942727246209	0.24469529406678558
UCI65	URMC23	0.03494012138657343	0.2338897122674043
UCI65	URMC24	0.035627540612138575	0.24468547956173103
UCI65	URMC25	0.03425622030479647	0.24955664125791133
UCI65	URMC26	0.005938870029573162	0.13743017649960954
UCI65	URMC28	0.034099469924064874	0.25923339140795554
UCI65	URMC30	0.03493845699497489	0.26972844650907635
UCI65	URMC32	0.03445628297719172	0.24512916302936805
UCI65	URMC33	0.03400902554028573	0.24692207210977168
UCI65	URMC35	0.004298422661195844	0.12320238175091458
UCI65	URMC36	0.03529480537875407	0.23900405591170193
UCI65	URMC37	0.03512149683471644	0.24863380260232915
UCI65	URMC39	0.023021078743617696	0.17698759382580664
UCI65	URMC40	0.036523988931174145	0.2761783896181723
UCI65	URMC41	0.033495080981775116	0.2148708901584886
UCI65	URMC42	0.022343381821876007	0.184129440591438
UCI65	URMC43	0.022223347095848167	0.1776574612525963
UCI65	URMC46	0.03004572531041172	0.263580124408754
UCI65	URMC48	0.03489884950705269	0.26316249126643
UCI65	URMC49	0.01721584344836613	0.19270922994235462
UCI65	URMC50	0.02367250340983662	0.1888113900506284
UCI65	URMC55	0.022361046731849465	0.18400039183864902
UCI65	URMC56	0.034339374965469904	0.254333232944282
UCI65	URMC57	0.030678188450381172	0.2305595023123458
UCI65	URMC58	0.03499318652234551	0.2393591316608804
UCI65	URMC59	0.03387405970245505	0.2598326631519631
UCI65	URMC60	0.02274534845386289	0.18211841188279088
UCI65	URMC61	0.03394997445320369	0.2548820496731483
UCI65	URMC62	0.032203562411558306	0.22186456782980335
UCI65	URMC63	0.03421991146108394	0.2728201434820927
UCI65	URMC64	0.034660988011421257	0.2615847103798201
UCI65	URMC65	0.03119208891760994	0.23206802103438373
UCI65	URMC66	0.030504165931047766	0.2448879932052479
UCI65	URMC67	0.03497027664871932	0.24462231881145668
UCI65	URMC69	0.03507797309623384	0.24299309022320037
UCI65	URMC70	0.017650800338895656	0.17051730117112152
UCI65	URMC71	0.02413259809468349	0.20503908384143799
UCI65	URMC72	0.03266093633894629	0.22874368598196693
UCI65	URMC73	0.02969685684210077	0.260058272562836
UCI65	URMC74	0.03553984674180888	0.25760623738793187
UCI65	URMC76	0.034140551883833914	0.27418475817314836
UCI65	URMC77	0.03486443146977203	0.250942986779187
UCI65	URMC78	0.034695116665451886	0.25243550121786507
UCI65	URMC79	0.03268791937575988	0.22017451517647824
UCI65	URMC80	0.034743610950833004	0.2525162565683041
UCI65	URMC81	0.03454088996712357	0.2558993559340109
UCI65	URMC82	0.034624573638860734	0.2541920669148011
UCI65	URMC84	0.022511942145458153	0.1677527289573263
UCI65	URMC86	0.03487113848698731	0.2698710821816024
UCI65	URMC87	0.034211273032566214	0.24582682258001798
UCI65	URMC88	0.0297839555846513	0.2698346947259742
UCI65	URMC89	0.034095393011189246	0.24907727288147508
UCI65	URMC90	0.034700481742177436	0.26884664151898185
UCI65	URMC93	0.03327775178502823	0.27472700487819635
UCI65	URMC96	0.0011932782089113525	0.050493043319153275
UCI65	BWH199	0.034061789667075515	0.24268651080456916
UCI65	BWH237	0.027362711439791965	0.2213249542342467
UCI65	BWH259	0.02879439093928926	0.2691251741726074
UCI65	BWH403	0.03534443384478281	0.24913835118924244
UCI65	BWH407	0.03477752749696306	0.25793274913883624
UCI65	BWH475	0.03171933771614088	0.21937444756489188
UCI65	BWH103	0.01757765541989864	0.1943215272424096
UCI65	BWH190	0.03301784304709898	0.24991835160143638
UCI65	BWH222	0.01772647162818697	0.19509900799997437
UCI65	BWH134	0.03152454392754811	0.26558583697995886
UCI65	BWH136	0.034237570624476854	0.24705000153899848
UCI65	BWH137	0.03536863583319927	0.25329585357984474
UCI65	BWH138	0.03268207105022336	0.20739950665180606
UCI65	BWH139	0.03473037196600692	0.24178723878820763
UCI65	BWH148	0.03194567292718553	0.22854835213214175
UCI65	BWH149	0.03110710470538902	0.26581238714654265
UCI65	BWH153	0.033113295956256894	0.2493460875893585
UCI65	BWH159	0.029673028043648353	0.2301834512516029
UCI65	BWH162	0.03237789838297833	0.2339545979695038
UCI65	BWH169	0.033918512152227964	0.2741574650258496
UCI65	BWH194	0.02928331956781194	0.25965997915097005
UCI65	BWH195	0.03534583671752767	0.2754142423596776
UCI65	BWH196	0.0296270147772848	0.2362611255369631
UCI65	BWH197	0.023540874091943054	0.19207376755209093
UCI65	BWH198	0.03500518034020106	0.2692156359803469
UCI65	BWH202	0.02791465416844552	0.2225627238995811
UCI65	BWH204	0.0321143043184654	0.2354534487557819
UCI65	BWH205	0.03492284849073257	0.2699892946474747
UCI65	BWH221	0.017439486612046196	0.19612730595786598
UCI65	BWH232	0.03319437079366894	0.2529280717293918
UCI65	BWH233	0.03309380260641703	0.255484780171474
UCI65	BWH253	0.035076753953159345	0.2655449453459232
UCI65	BWH257	0.0352326134849581	0.23865439873394056
UCI65	BWH258	0.034620235271308086	0.2575485581289536
UCI65	BWH262	0.0352823103062917	0.2617590733974008
UCI65	BWH263	0.023685876195933986	0.18101064357963137
UCI65	BWH265	0.01718911527525724	0.1909802714805291
UCI65	BWH280	0.0069096172049549764	0.1417297663976782
UCI65	BWH281	0.03318336200452687	0.2533727310126561
UCI65	BWH283	0.03430582461787768	0.2507337144323809
UCI65	BWH284	0.03179258933019724	0.20235606844824805
UCI65	BWH309	0.032893701271080156	0.21519898147287564
UCI65	BWH316	0.03480719085256312	0.23606084922715143
UCI65	BWH317	0.02882593870093475	0.1970125461879254
UCI65	BWH319	0.035492360442750726	0.26170110468839336
UCI65	BWH325	0.034538457348636586	0.25968614279028157
UCI65	BWH326	0.035745413965702855	0.2723574093941731
UCI65	BWH327	0.03345189700274975	0.23938363457211653
UCI65	BWH338	0.03555028296507656	0.26220928594290815
UCI65	BWH344	0.016334539155642758	0.19210295330046112
UCI65	BWH347	0.0348190393523915	0.26740004437346554
UCI65	BWH364	0.034767396515540505	0.2492994362898694
UCI65	BWH367	0.03392786260096359	0.2490111196571354
UCI65	BWH368	0.034022334719133074	0.24657973164471803
UCI65	BWH369	0.03341413357324552	0.1856808590351886
UCI65	BWH370	0.02969801783153514	0.2518679733116259
UCI65	BWH394	0.03278811697203776	0.19588893776500216
UCI65	BWH399	0.03372909259226364	0.19846118526525447
UCI65	BWH404	0.03504782015861374	0.256424259725757
UCI65	BWH405	0.03299451685033716	0.26795142586173093
UCI65	BWH409	0.03431301484963034	0.2665050432267839
UCI65	BWH410	0.027228509905971254	0.18503570841584005
UCI65	BWH453	0.0007742442096450031	0.05294460637882592
UCI65	BWH467	0.004993062390816427	0.14198260580969913
UCI65	BWH477	0.033081913086787984	0.25703168739938753
UCI65	BWH478	0.0349360196634122	0.27462162392290235
UCI65	BWH479	0.019960971667180805	0.19389308628878532
UCI65	BWH483	0.03476209271441344	0.26531318279105154
UCI65	BWH60	0.03411594561375486	0.2666201491738832
UCI65	BWH76	0.03426039797267311	0.24952419654968871
UCI65	HPRU0243	0.023526082874151033	0.18204280269592799
UCI65	HPRU0308	0.02378320892591923	0.17526148809532183
UCI65	HPRU0122	0.023398088724697397	0.16553299105665276
UCI65	HPRU0218	0.022930461173933492	0.17492113194603898
UCI65	HPRU0167	0.03335685612619976	0.2744739039839055
UCI65	HPRU0304	0.03392598010423997	0.2691913005779486
UCI65	HPRU0398	0.03437725094954125	0.27439267280482804
UCI65	HPRU0416	0.03217563712701732	0.271656954172691
UCI65	HPRU0422	0.03234039998949856	0.28692042405743434
UCI65	HPRU0487	0.03239089457199462	0.2863297605694598
UCI65	HPRU0889	0.032736201756412786	0.2669806771260558
UCI65	MG1655	0.030066910724187212	0.25195169818364305
UCI65	CFT073	0.033913308273016085	0.2628469936201073
UCI65	ATCC25922	0.03392881443799589	0.2774424863267627
UCI65	EC958	0.034554691471483934	0.25508497091681204
UCI65	UTI89	0.03379822094182816	0.2760696578729065
UCI65	UMN026	0.023331478739846423	0.16557105878457534
UCI51	UCI53	0.03565292350813509	0.2786726906713759
UCI51	UCI66	0.03523193374256617	0.28868293130216205
UCI51	MGH58	0.035129238150850894	0.2778144373746755
UCI51	MRSN17749	0.0011877390874232008	0.07398734779084992
UCI51	MRSN22624	0.0018366882431563036	0.06941930567015142
UCI51	URMC09	0.03496811536960687	0.27590428100315545
UCI51	URMC13	0.034970605604275895	0.27400066187949035
UCI51	URMC31	0.0009517799401119742	0.07690693398729509
UCI51	URMC34	0.03244896417990051	0.2616447984230915
UCI51	URMC51	0.03583602329363145	0.26861223017553204
UCI51	URMC52	0.035396817864133845	0.2769310984655651
UCI51	URMC53	0.03569346738241619	0.2670922620861791
UCI51	URMC68	0.0012589067229972217	0.0755678358835643
UCI51	URMC83	0.034871882232009876	0.27759383044036634
UCI51	URMC85	0.034837412885219576	0.27835712362941334
UCI51	URMC91	0.0009943967537794363	0.08993145378704959
UCI51	URMC92	0.03480801959793822	0.28260847570437886
UCI51	URMC94	0.03613841461885525	0.27467913202053595
UCI51	URMC95	0.03555712794881272	0.27684697350323806
UCI51	URMC97	0.03564718036102099	0.2934500349844562
UCI51	URMC01	0.03561663333819842	0.2829348417518528
UCI51	URMC02	0.03818627269878716	0.2623209303650751
UCI51	URMC03	0.0010755470260556121	0.11267154433992099
UCI51	URMC04	0.033878845362834475	0.27427245365477304
UCI51	URMC06	0.00128255935922994	0.09174627239351507
UCI51	URMC07	0.000840810293528671	0.08376563029064343
UCI51	URMC08	0.03667248165556103	0.2723784164830969
UCI51	URMC105	0.001150097581027576	0.07813171014268017
UCI51	URMC106	0.03561681500740932	0.2822581733739432
UCI51	URMC107	0.0341939491507266	0.27078422035991123
UCI51	URMC108	0.001317289795520371	0.07098111309615496
UCI51	URMC109	0.01139142140866678	0.1963414699266517
UCI51	URMC10	0.0015145446110547134	0.0833137922778373
UCI51	URMC110	0.033415955494915384	0.23314587576691526
UCI51	URMC111	0.0009791439418439518	0.12624912468522975
UCI51	URMC112	0.0056439639346490544	0.16432302588963088
UCI51	URMC12	0.018786685314653107	0.20183463596354545
UCI51	URMC14	0.0007878034906048104	0.10799729402082348
UCI51	URMC16	0.005294149170682383	0.14106155679074062
UCI51	URMC17	0.0006976244977563439	0.07758276959190669
UCI51	URMC18	0.037719901052230664	0.26892004224085564
UCI51	URMC19	0.0011544292113659926	0.08006625795656097
UCI51	URMC20	0.00048039880320327466	0.08621615106625391
UCI51	URMC21	0.0013827151335703558	0.06830772295277221
UCI51	URMC22	0.005578490445446005	0.15017642582376634
UCI51	URMC23	0.0017156392249216834	0.07594296733121741
UCI51	URMC24	0.0012506973581923875	0.07430912735953343
UCI51	URMC25	0.0009647077234269386	0.08440739011091514
UCI51	URMC26	0.03530749882664119	0.2744032143181767
UCI51	URMC28	0.01725712873471652	0.22337485885726116
UCI51	URMC30	0.0009966945557040585	0.10951853524631805
UCI51	URMC32	0.0019540818397415505	0.08013764553314984
UCI51	URMC33	0.0009353746442982702	0.07727064169885367
UCI51	URMC35	0.035767289375994715	0.26645439231609036
UCI51	URMC36	0.0015236515042560406	0.08195880098114638
UCI51	URMC37	0.0010563712063864639	0.09489943723169314
UCI51	URMC39	0.03348302832383476	0.264451011011942
UCI51	URMC40	0.020254632044877097	0.21679901800437762
UCI51	URMC41	0.035556469388964396	0.30003976776936225
UCI51	URMC42	0.036490624763063306	0.2574479334772741
UCI51	URMC43	0.03430579852896465	0.2677691209916564
UCI51	URMC46	0.036034189161346264	0.2784612067987837
UCI51	URMC48	0.0008886744757730103	0.10360975610285739
UCI51	URMC49	0.03495204216771486	0.28495065200538505
UCI51	URMC50	0.03651500797798091	0.27676854680244
UCI51	URMC55	0.0363811468864903	0.25927033852834713
UCI51	URMC56	0.0010653310250542392	0.08942743098531925
UCI51	URMC57	0.035101547404939315	0.2744530542480469
UCI51	URMC58	0.0015166448445990133	0.07621044254433718
UCI51	URMC59	0.0009257313819419632	0.08478770646774159
UCI51	URMC60	0.034485035460084856	0.2953742763199042
UCI51	URMC61	0.0013727898961876095	0.08007352190111605
UCI51	URMC62	0.036924812271648344	0.27479352460959294
UCI51	URMC63	0.000812167047138157	0.10383891446375293
UCI51	URMC64	0.0007897912964428544	0.10401030648557885
UCI51	URMC65	0.03638476849076666	0.25912268483976386
UCI51	URMC66	0.03559441432757904	0.2763568600651699
UCI51	URMC67	0.0010734424041310975	0.09078719635598964
UCI51	URMC69	0.0011270056767183068	0.09082193058642041
UCI51	URMC70	0.0356117514563995	0.2559505806355854
UCI51	URMC71	0.036910054471977594	0.2859120105538362
UCI51	URMC72	0.038532022249197384	0.24610401479877375
UCI51	URMC73	0.03677619209705585	0.2687113354660279
UCI51	URMC74	0.0015851640450562643	0.08366756037181966
UCI51	URMC76	0.017273089865299296	0.24351262140510366
UCI51	URMC77	0.000799830780057964	0.08388674531333806
UCI51	URMC78	0.0009028861428422852	0.08281161126325065
UCI51	URMC79	0.03585118710366353	0.2791892693257846
UCI51	URMC80	0.0007783776882271942	0.08365183686484612
UCI51	URMC81	0.0009153669044184021	0.0878789075007873
UCI51	URMC82	0.0008372458757976986	0.08181195409241426
UCI51	URMC84	0.034162155107905545	0.2856058019193952
UCI51	URMC86	0.0014183547313663114	0.11406012074829741
UCI51	URMC87	0.000912610538611025	0.08593187493406518
UCI51	URMC88	0.03792659442051105	0.26816452572215344
UCI51	URMC89	0.0012357455866697231	0.07459089098509475
UCI51	URMC90	0.0011020783568983505	0.10970126908858058
UCI51	URMC93	0.015867563950426544	0.2551507396924657
UCI51	URMC96	0.035578093864861327	0.2548589392373216
UCI51	BWH199	0.0015240005565878567	0.07451998719600206
UCI51	BWH237	0.03596474333369337	0.26303937505124864
UCI51	BWH259	0.036051587462173185	0.2806595615372892
UCI51	BWH403	0.0013579181625039682	0.0890824424421851
UCI51	BWH407	0.0011055897627018085	0.08419273575419672
UCI51	BWH475	0.037315349591632296	0.25880235626463866
UCI51	BWH103	0.034993627017758655	0.27757180182610286
UCI51	BWH190	0.03494757729111486	0.32240455474448126
UCI51	BWH222	0.03486039305224031	0.2743692203732335
UCI51	BWH134	0.018456716592790134	0.2163943986821697
UCI51	BWH136	0.0012882783853065405	0.07859968930631112
UCI51	BWH137	0.0016874957593688844	0.07790738247844275
UCI51	BWH138	0.03764237119391045	0.25525909221511434
UCI51	BWH139	0.0007505775216862798	0.0792791913702049
UCI51	BWH148	0.03556973677770048	0.2866832772674378
UCI51	BWH149	0.01879084025400446	0.20469794779403716
UCI51	BWH153	0.005567070436206745	0.13128466935894023
UCI51	BWH159	0.03579734150699854	0.2662234289031282
UCI51	BWH162	0.03632180738255919	0.2678912606427235
UCI51	BWH169	0.0011104211586019375	0.10226113173626816
UCI51	BWH194	0.03693151618496304	0.2510943428066128
UCI51	BWH195	0.0008169062401075511	0.12722873128288337
UCI51	BWH196	0.037426408007518175	0.24869981331211777
UCI51	BWH197	0.035041358853486027	0.2756161917281149
UCI51	BWH198	0.0011697190246479083	0.11064990607206393
UCI51	BWH202	0.03726403866238792	0.25271185384804007
UCI51	BWH204	0.036196562564100754	0.26768869781918714
UCI51	BWH205	0.0011145141293135152	0.11107374748328147
UCI51	BWH221	0.035078071459763716	0.27654799290902976
UCI51	BWH232	0.004737308149838637	0.16369930644603892
UCI51	BWH233	0.004897648236449226	0.1726789789439943
UCI51	BWH253	0.0008612782428868426	0.10880802406400514
UCI51	BWH257	0.001337322876259428	0.08690985493925008
UCI51	BWH258	0.0012806211809357482	0.08316837896081097
UCI51	BWH262	0.0008310846101203806	0.08343925606667502
UCI51	BWH263	0.03502242892000851	0.2866274223404045
UCI51	BWH265	0.034424842442377424	0.2734756230787915
UCI51	BWH280	0.03501339286724725	0.2733268220630164
UCI51	BWH281	0.005726157015048194	0.1391952873738722
UCI51	BWH283	0.00158753088200414	0.07619247416550368
UCI51	BWH284	0.03739099376406563	0.2487188649655041
UCI51	BWH309	0.03710289702870562	0.26780103701742874
UCI51	BWH316	0.0008701089821221419	0.08359943965788175
UCI51	BWH317	0.03322762433634041	0.25899198953332636
UCI51	BWH319	0.00464148840908607	0.12464910821288178
UCI51	BWH325	0.017437061622906258	0.23036565334109227
UCI51	BWH326	0.004212463166002878	0.16241369310920506
UCI51	BWH327	0.0012805372626509826	0.06536696942512643
UCI51	BWH338	0.0009565077182618342	0.10635064980670073
UCI51	BWH344	0.03570666206562634	0.2558877995819052
UCI51	BWH347	0.0009778153515178634	0.11238511851009081
UCI51	BWH364	0.0011299391547719972	0.08009085540184424
UCI51	BWH367	0.0017965224524707502	0.08356684650375612
UCI51	BWH368	0.0013404058527600737	0.0836605922916468
UCI51	BWH369	0.03728491709712467	0.25894128338472766
UCI51	BWH370	0.036682952572030136	0.26668760437111716
UCI51	BWH394	0.036809727034751716	0.2625234466520423
UCI51	BWH399	0.0373730383304931	0.2723648641139734
